Year, Month, Day, Hour, Hs [m], Tp [s], Tz [s], Dm [deg]
359,9,11,6,1.01,7.46,5.29,306.93
359,9,11,9,1.08,6.7,4.75,279.47
359,9,11,12,1.3,6.41,4.55,201.86
359,9,11,15,1.79,6.27,4.77,178.54
359,9,11,18,2.47,6.83,5.24,173.05
359,9,11,21,3.17,7.63,5.77,171.24
359,9,12,0,3.81,8.36,6.21,169.37
359,9,12,3,4.27,8.94,6.5,167
359,9,12,6,4.47,9.3,6.69,165.28
359,9,12,9,4.35,9.33,6.64,163.4
359,9,12,12,3.71,8.99,6.38,164.31
359,9,12,15,2.88,8.58,6.08,168.45
359,9,12,18,2.33,8.5,6.03,172.68
359,9,12,21,1.99,8.5,6.02,178.94
359,9,13,0,1.82,8.38,5.94,189.84
359,9,13,3,1.76,8.2,5.81,203.7
359,9,13,6,1.79,7.99,5.67,212.29
359,9,13,9,1.89,7.73,5.48,211.91
359,9,13,12,1.93,7.73,5.48,213.07
359,9,13,15,1.92,7.81,5.54,217.04
359,9,13,18,1.9,7.99,5.67,223.53
359,9,13,21,1.89,8.28,5.87,232.08
359,9,14,0,1.9,8.65,6.13,242.69
359,9,14,3,1.94,9.04,6.41,256.03
359,9,14,6,2,9.35,6.63,271.59
359,9,14,9,2.12,9.41,6.67,287.63
359,9,14,12,2.32,9.17,6.5,301.57
359,9,14,15,2.6,8.89,6.3,311.76
359,9,14,18,2.8,8.83,6.26,316.88
359,9,14,21,2.81,8.9,6.31,318.19
359,9,15,0,2.69,9.05,6.42,317.92
359,9,15,3,2.51,9.23,6.55,316.93
359,9,15,6,2.36,9.22,6.53,314.73
359,9,15,9,2.29,8.81,6.25,307.18
359,9,15,12,2.46,8.28,5.87,288.53
359,9,15,15,2.61,8.24,5.84,281.56
359,9,15,18,2.54,8.28,5.87,283.67
359,9,15,21,2.46,8.31,5.89,286.38
359,9,16,0,2.42,8.34,5.91,288.56
359,9,16,3,2.41,8.33,5.91,290.4
359,9,16,6,2.39,8.35,5.92,292.15
359,9,16,9,2.32,8.39,5.95,293.64
359,9,16,12,2.23,8.43,5.98,294.85
359,9,16,15,2.13,8.43,5.98,295.82
359,9,16,18,2.05,8.35,5.92,296.96
359,9,16,21,2,8.17,5.79,298.64
359,9,17,0,1.94,8.06,5.72,300
359,9,17,3,1.87,7.98,5.66,300.75
359,9,17,6,1.8,7.93,5.62,300.92
359,9,17,9,1.71,7.92,5.62,300.74
359,9,17,12,1.63,7.95,5.64,300.4
359,9,17,15,1.55,7.97,5.65,299.83
359,9,17,18,1.48,7.94,5.63,298.84
359,9,17,21,1.44,7.93,5.63,297.32
359,9,18,0,1.42,7.99,5.67,295.37
359,9,18,3,1.43,7.97,5.65,292.71
359,9,18,6,1.5,7.85,5.57,289.34
359,9,18,9,1.58,7.83,5.55,286.96
359,9,18,12,1.63,7.83,5.55,285.97
359,9,18,15,1.63,7.78,5.52,286.04
359,9,18,18,1.57,7.82,5.55,287.36
359,9,18,21,1.49,7.93,5.63,289.35
359,9,19,0,1.41,8.06,5.72,291.44
359,9,19,3,1.35,8.16,5.79,293.46
359,9,19,6,1.3,8.16,5.82,295.39
359,9,19,9,1.25,8.12,5.84,297.19
359,9,19,12,1.21,8.09,5.85,298.84
359,9,19,15,1.18,8.05,5.84,300.31
359,9,19,18,1.15,8.03,5.81,301.38
359,9,19,21,1.12,8.01,5.74,301.7
359,9,20,0,1.11,8,5.67,301.08
359,9,20,3,1.11,7.92,5.62,299.38
359,9,20,6,1.12,7.88,5.59,296.44
359,9,20,9,1.13,7.87,5.58,292.74
359,9,20,12,1.15,7.89,5.59,289.11
359,9,20,15,1.17,7.84,5.56,285.41
359,9,20,18,1.21,7.62,5.4,279.44
359,9,20,21,1.26,7.38,5.24,268.88
359,9,21,0,1.32,7.23,5.12,252.79
359,9,21,3,1.42,7.07,5.01,221.61
359,9,21,6,1.52,7.02,4.98,191.74
359,9,21,9,1.64,6.99,4.96,168.75
359,9,21,12,1.77,7.02,4.98,153.87
359,9,21,15,1.94,7.14,5.06,144.62
359,9,21,18,2.37,7.13,5.24,140.7
359,9,21,21,2.82,7.33,5.51,139.52
359,9,22,0,2.71,7.6,5.61,141.81
359,9,22,3,2.15,7.78,5.52,149.61
359,9,22,6,2.1,8.39,5.95,217.48
359,9,22,9,2.68,9.46,6.71,270.97
359,9,22,12,3.18,9.95,7.06,277.91
359,9,22,15,3.32,9.87,7,280.59
359,9,22,18,3.2,9.65,6.84,282.61
359,9,22,21,2.96,9.37,6.65,284.58
359,9,23,0,2.69,9.15,6.49,286.51
359,9,23,3,2.42,8.94,6.34,288.28
359,9,23,6,2.17,8.78,6.23,289.6
359,9,23,9,1.95,8.66,6.14,290.44
359,9,23,12,1.77,8.56,6.07,290.9
359,9,23,15,1.62,8.46,6,291.02
359,9,23,18,1.49,8.34,5.92,290.72
359,9,23,21,1.39,8.18,5.8,289.34
359,9,24,0,1.32,7.86,5.57,284.88
359,9,24,3,1.3,7.43,5.27,275.69
359,9,24,6,1.32,7.07,5.01,262.63
359,9,24,9,1.36,6.84,4.85,248
359,9,24,12,1.41,6.77,4.8,235.16
359,9,24,15,1.47,6.82,4.83,226.47
359,9,24,18,1.51,6.94,4.92,221.88
359,9,24,21,1.52,7.14,5.06,222.08
359,9,25,0,1.51,7.43,5.27,226.23
359,9,25,3,1.52,7.82,5.55,232.7
359,9,25,6,1.6,8.04,5.7,241.29
359,9,25,9,1.77,8.13,5.77,251.27
359,9,25,12,1.94,8.64,6.13,256.61
359,9,25,15,2.12,9.11,6.46,260.3
359,9,25,18,2.3,9.37,6.65,262.88
359,9,25,21,2.44,9.44,6.69,265.25
359,9,26,0,2.51,9.29,6.59,268.14
359,9,26,3,2.48,9.16,6.5,270.61
359,9,26,6,2.34,9.26,6.57,271.52
359,9,26,9,2.17,9.33,6.62,271.95
359,9,26,12,2.04,9.18,6.51,271.18
359,9,26,15,1.99,8.62,6.11,265.74
359,9,26,18,1.98,8.56,6.07,260.93
359,9,26,21,2.05,8.81,6.25,257.68
359,9,27,0,2.22,9.12,6.46,257.76
359,9,27,3,2.46,9.14,6.48,263.6
359,9,27,6,2.72,8.71,6.17,277.76
359,9,27,9,2.74,8.66,6.14,284.17
359,9,27,12,2.58,8.67,6.15,283.78
359,9,27,15,2.43,8.6,6.1,282.91
359,9,27,18,2.34,8.46,6,282.63
359,9,27,21,2.26,8.28,5.87,282.97
359,9,28,0,2.15,8.19,5.81,283.34
359,9,28,3,2.03,8.15,5.78,283.83
359,9,28,6,1.91,8.1,5.74,284.48
359,9,28,9,1.82,8.03,5.7,285.39
359,9,28,12,1.74,7.96,5.64,286.41
359,9,28,15,1.67,7.85,5.57,287.4
359,9,28,18,1.63,7.71,5.46,288.15
359,9,28,21,1.59,7.68,5.44,288.44
359,9,29,0,1.53,7.74,5.49,288.48
359,9,29,3,1.47,7.71,5.54,288.73
359,9,29,6,1.41,7.69,5.58,289.38
359,9,29,9,1.36,7.69,5.61,290.59
359,9,29,12,1.33,7.72,5.65,292.55
359,9,29,15,1.33,7.8,5.72,295.2
359,9,29,18,1.35,7.95,5.78,298.67
359,9,29,21,1.43,7.83,5.56,305.79
359,9,30,0,1.53,7.61,5.4,314.73
359,9,30,3,1.57,7.69,5.45,319.81
359,9,30,6,1.56,7.75,5.5,322.63
359,9,30,9,1.53,7.67,5.47,323.91
359,9,30,12,1.49,7.53,5.4,323.66
359,9,30,15,1.44,7.39,5.29,321.55
359,9,30,18,1.41,7.24,5.14,316.48
359,9,30,21,1.41,7.09,5.07,303.75
359,10,1,0,1.63,7.01,5.05,281.37
359,10,1,3,1.75,7.49,5.31,280.54
359,10,1,6,1.83,7.62,5.4,286.11
359,10,1,9,1.87,7.78,5.51,290.15
359,10,1,12,1.87,7.9,5.6,292.78
359,10,1,15,1.91,7.81,5.54,297.44
359,10,1,18,1.95,7.71,5.46,302.54
359,10,1,21,1.92,7.71,5.46,305.61
359,10,2,0,1.84,7.75,5.49,306.97
359,10,2,3,1.73,7.89,5.59,306.24
359,10,2,6,1.61,8.16,5.78,304.19
359,10,2,9,1.51,8.32,5.9,302.56
359,10,2,12,1.42,8.35,5.92,301.09
359,10,2,15,1.36,8.12,5.76,297.78
359,10,2,18,1.37,7.45,5.28,286.91
359,10,2,21,1.39,7.15,5.07,276.49
359,10,3,0,1.38,7.11,5.04,271.9
359,10,3,3,1.38,7.18,5.09,270.04
359,10,3,6,1.39,7.31,5.18,269.3
359,10,3,9,1.43,7.37,5.22,266.85
359,10,3,12,1.6,7.26,5.14,257.2
359,10,3,15,1.92,7.42,5.26,249.24
359,10,3,18,2.18,7.76,5.51,250.5
359,10,3,21,2.22,7.93,5.62,256.83
359,10,4,0,2.13,7.93,5.62,264.95
359,10,4,3,2.07,7.92,5.62,271.29
359,10,4,6,2.24,8.02,5.68,276.12
359,10,4,9,2.73,8.59,6.09,280.01
359,10,4,12,3.36,9.32,6.61,282.87
359,10,4,15,3.83,9.82,6.97,284.29
359,10,4,18,4.02,9.98,7.08,285.07
359,10,4,21,4.03,9.95,7.06,285.61
359,10,5,0,4.01,9.87,7,286.35
359,10,5,3,4.02,9.79,6.94,287.21
359,10,5,6,4.18,9.87,7,287.62
359,10,5,9,4.5,9.9,7.02,288.39
359,10,5,12,4.46,9.88,7.01,291.82
359,10,5,15,4.13,9.74,6.9,295.93
359,10,5,18,3.84,9.69,6.87,300.84
359,10,5,21,3.73,9.83,6.97,306.56
359,10,6,0,3.73,9.98,7.08,311.28
359,10,6,3,3.69,9.97,7.07,314.08
359,10,6,6,3.55,9.83,6.97,315.14
359,10,6,9,3.3,9.71,6.88,315.08
359,10,6,12,2.99,9.75,6.91,314.17
359,10,6,15,2.8,9.59,6.8,309.29
359,10,6,18,3.16,9.13,6.47,289.69
359,10,6,21,4.46,9.83,6.97,273.68
359,10,7,0,5.9,10.98,7.79,269.93
359,10,7,3,7.25,11.59,8.22,271.33
359,10,7,6,8.42,12.13,8.6,275.83
359,10,7,9,9.44,12.97,9.2,278.23
359,10,7,12,9.55,13.07,9.26,278.79
359,10,7,15,8.66,12.67,8.98,279.83
359,10,7,18,7.83,12.28,8.71,294.56
359,10,7,21,8.3,12.57,8.92,319.67
359,10,8,0,8.65,12.64,8.96,329.1
359,10,8,3,8.35,12.39,8.78,332.75
359,10,8,6,7.3,11.9,8.44,334
359,10,8,9,6.12,11.28,8,334.57
359,10,8,12,5.4,10.99,7.79,335.19
359,10,8,15,5.24,10.93,7.75,335.28
359,10,8,18,5.23,10.77,7.64,334.98
359,10,8,21,5.16,10.63,7.54,335.41
359,10,9,0,5.13,10.68,7.57,336
359,10,9,3,5.25,10.74,7.61,336.62
359,10,9,6,5.41,10.78,7.65,336.81
359,10,9,9,5.45,10.73,7.61,336.84
359,10,9,12,5.36,10.63,7.54,337.13
359,10,9,15,5.12,10.59,7.51,337.3
359,10,9,18,4.77,10.33,7.32,337.33
359,10,9,21,4.37,9.93,7.04,337.03
359,10,10,0,3.92,9.52,6.75,336.15
359,10,10,3,3.41,9.1,6.46,334.7
359,10,10,6,2.91,8.77,6.22,332.55
359,10,10,9,2.48,8.63,6.12,330.48
359,10,10,12,2.15,8.72,6.19,328.62
359,10,10,15,1.94,8.59,6.09,323.54
359,10,10,18,1.92,7.95,5.63,304.29
359,10,10,21,2.01,7.73,5.48,279.07
359,10,11,0,2.07,7.81,5.54,268.14
359,10,11,3,2.03,7.94,5.63,266.43
359,10,11,6,1.98,8.23,5.84,266.75
359,10,11,9,2,8.6,6.1,267.07
359,10,11,12,2.13,8.88,6.3,267.69
359,10,11,15,2.31,9.14,6.48,268.64
359,10,11,18,2.48,9.39,6.66,269.65
359,10,11,21,2.6,9.61,6.81,270.65
359,10,12,0,2.66,9.78,6.94,271.68
359,10,12,3,2.67,9.88,7,272.65
359,10,12,6,2.63,9.93,7.04,273.49
359,10,12,9,2.56,9.96,7.06,274.26
359,10,12,12,2.45,9.95,7.05,275
359,10,12,15,2.35,9.86,6.99,275.62
359,10,12,18,2.25,9.75,6.91,276.19
359,10,12,21,2.16,9.6,6.8,276.7
359,10,13,0,2.1,9.45,6.7,277.3
359,10,13,3,2.05,9.35,6.63,278.36
359,10,13,6,2.02,9.28,6.58,280.26
359,10,13,9,1.99,9.16,6.5,283.47
359,10,13,12,1.98,9.03,6.4,288.16
359,10,13,15,1.97,8.89,6.3,294.52
359,10,13,18,1.97,8.64,6.12,303.77
359,10,13,21,1.99,8.29,5.88,314.92
359,10,14,0,2.02,8.04,5.7,323.67
359,10,14,3,1.96,8.07,5.72,327.97
359,10,14,6,1.88,8.3,5.88,330.34
359,10,14,9,1.8,8.69,6.16,332.62
359,10,14,12,1.75,8.96,6.35,334.31
359,10,14,15,1.75,8.84,6.27,332.71
359,10,14,18,1.85,8.32,5.9,320.89
359,10,14,21,1.95,8.47,6.01,306.69
359,10,15,0,2.16,8.51,6.03,292.36
359,10,15,3,2.64,8.54,6.05,284.3
359,10,15,6,3.2,8.98,6.36,283.77
359,10,15,9,3.58,9.32,6.61,284.5
359,10,15,12,3.67,9.41,6.68,284.91
359,10,15,15,3.56,9.35,6.63,283.66
359,10,15,18,3.51,9.24,6.55,280.01
359,10,15,21,3.5,9.14,6.48,278.42
359,10,16,0,3.52,9.12,6.47,279.07
359,10,16,3,3.68,9.19,6.52,280.3
359,10,16,6,3.89,9.36,6.63,281.16
359,10,16,9,3.92,9.3,6.59,282.05
359,10,16,12,3.64,9.12,6.47,283.11
359,10,16,15,3.19,8.97,6.36,283.99
359,10,16,18,2.8,8.86,6.28,284.51
359,10,16,21,2.5,8.87,6.29,285
359,10,17,0,2.27,9.03,6.4,285.76
359,10,17,3,2.11,9.13,6.48,287.28
359,10,17,6,1.98,9.19,6.51,289.69
359,10,17,9,1.9,9.1,6.45,292.56
359,10,17,12,1.87,8.55,6.06,293.97
359,10,17,15,1.91,7.93,5.62,292.49
359,10,17,18,1.94,7.65,5.42,294.99
359,10,17,21,1.95,7.54,5.35,325.43
359,10,18,0,1.94,7.56,5.36,20.65
359,10,18,3,1.89,7.77,5.51,11.53
359,10,18,6,1.82,8.09,5.74,348.69
359,10,18,9,1.76,8.32,5.9,334.78
359,10,18,12,1.72,8.28,5.87,331.48
359,10,18,15,1.7,8.08,5.73,333.73
359,10,18,18,1.7,7.8,5.53,336.87
359,10,18,21,1.69,7.56,5.36,338.75
359,10,19,0,1.6,7.55,5.36,337.57
359,10,19,3,1.46,7.81,5.54,333.61
359,10,19,6,1.35,8,5.67,330.07
359,10,19,9,1.27,8.09,5.74,326.7
359,10,19,12,1.24,8.02,5.69,321.26
359,10,19,15,1.32,7.37,5.22,300.07
359,10,19,18,1.72,6.99,4.96,242.92
359,10,19,21,2.59,7.63,5.41,220.62
359,10,20,0,3.77,8.73,6.19,215.91
359,10,20,3,4.65,9.52,6.75,216.23
359,10,20,6,4.87,9.95,7.06,217.79
359,10,20,9,4.56,9.93,7.04,219.49
359,10,20,12,4.2,9.67,6.86,218.05
359,10,20,15,3.99,9.45,6.7,215.53
359,10,20,18,3.79,9.23,6.54,214.78
359,10,20,21,3.58,9.13,6.47,215.85
359,10,21,0,3.43,9.15,6.48,219.9
359,10,21,3,3.46,9.43,6.69,228.15
359,10,21,6,3.63,9.82,6.96,239.19
359,10,21,9,3.85,10.12,7.17,248.73
359,10,21,12,4.13,10.25,7.27,253.74
359,10,21,15,4.43,10.35,7.34,255.36
359,10,21,18,4.68,10.52,7.46,255.96
359,10,21,21,4.79,10.56,7.49,257.17
359,10,22,0,4.72,10.5,7.45,261.24
359,10,22,3,4.6,10.42,7.39,266.83
359,10,22,6,4.51,10.3,7.31,271.53
359,10,22,9,4.44,10.18,7.22,274.73
359,10,22,12,4.37,10.11,7.17,276.84
359,10,22,15,4.4,10.11,7.17,277.59
359,10,22,18,4.49,10.07,7.14,276.64
359,10,22,21,4.4,10.01,7.1,276.12
359,10,23,0,3.97,9.89,7.01,280.37
359,10,23,3,3.63,9.92,7.04,290.37
359,10,23,6,3.59,9.81,6.96,306.58
359,10,23,9,3.78,9.62,6.82,321.44
359,10,23,12,3.72,9.53,6.76,327.71
359,10,23,15,3.49,9.29,6.59,329.54
359,10,23,18,3.29,9.04,6.41,329.56
359,10,23,21,3.21,8.82,6.25,328.85
359,10,24,0,3.24,8.74,6.2,328.86
359,10,24,3,3.07,8.62,6.11,328.97
359,10,24,6,2.67,8.48,6.01,328.26
359,10,24,9,2.29,8.62,6.11,327.26
359,10,24,12,2.04,8.72,6.18,325.65
359,10,24,15,2,8.05,5.71,307.81
359,10,24,18,2.82,7.68,5.48,215.83
359,10,24,21,3.86,8.39,6.13,211.92
359,10,25,0,3.93,9.19,6.52,229.99
359,10,25,3,4.11,9.4,6.66,250.01
359,10,25,6,5.22,10.03,7.26,270.07
359,10,25,9,6.93,11.48,8.24,279.72
359,10,25,12,7.65,12.23,8.67,284.8
359,10,25,15,7.65,11.98,8.49,291.98
359,10,25,18,7.63,11.75,8.33,308.03
359,10,25,21,7.19,11.49,8.15,323.54
359,10,26,0,6,11.02,7.81,329.86
359,10,26,3,4.91,10.43,7.4,331.63
359,10,26,6,4.12,9.89,7.01,331.02
359,10,26,9,3.55,9.38,6.65,330.35
359,10,26,12,3.15,8.99,6.37,330.81
359,10,26,15,2.82,8.78,6.23,332.03
359,10,26,18,2.56,8.6,6.1,333.31
359,10,26,21,2.34,8.37,5.94,334.8
359,10,27,0,2.14,8.23,5.83,336.04
359,10,27,3,1.96,8.17,5.79,336.71
359,10,27,6,1.82,8.15,5.78,337.08
359,10,27,9,1.73,8.1,5.74,337.39
359,10,27,12,1.66,8.08,5.73,337.5
359,10,27,15,1.58,8.12,5.76,337.05
359,10,27,18,1.5,8.17,5.8,336.04
359,10,27,21,1.42,8.17,5.79,334.64
359,10,28,0,1.35,8.16,5.79,332.84
359,10,28,3,1.28,8.21,5.82,330.47
359,10,28,6,1.22,8.27,5.87,327.6
359,10,28,9,1.17,8.33,5.9,324.36
359,10,28,12,1.12,8.38,5.94,320.84
359,10,28,15,1.08,8.43,5.98,317.19
359,10,28,18,1.05,8.48,6.02,313.56
359,10,28,21,1.02,8.52,6.04,310.1
359,10,29,0,0.99,8.54,6.06,306.9
359,10,29,3,0.96,8.54,6.06,304.01
359,10,29,6,0.94,8.51,6.03,301.39
359,10,29,9,0.92,8.44,5.98,299
359,10,29,12,0.89,8.36,5.93,296.85
359,10,29,15,0.87,8.22,5.83,294.57
359,10,29,18,0.86,7.94,5.63,291.33
359,10,29,21,0.9,7.34,5.21,283.26
359,10,30,0,1.06,6.6,4.68,230.01
359,10,30,3,1.39,6.48,4.59,156.01
359,10,30,6,1.77,6.85,4.86,143.68
359,10,30,9,2.2,7.25,5.23,141.41
359,10,30,12,2.82,7.76,5.7,141.07
359,10,30,15,3.5,8.51,6.2,141.34
359,10,30,18,4.07,9.29,6.63,142.67
359,10,30,21,4.5,9.79,6.94,142.9
359,10,31,0,4.8,9.97,7.07,140.67
359,10,31,3,5.09,10.11,7.17,138.37
359,10,31,6,5.41,10.24,7.26,136.16
359,10,31,9,5.52,10.38,7.36,133.84
359,10,31,12,5.3,10.15,7.2,132.18
359,10,31,15,4.65,9.67,6.86,132.45
359,10,31,18,4,9.16,6.49,133.27
359,10,31,21,3.43,8.69,6.16,132.82
359,11,1,0,3.06,8.33,5.91,130.13
359,11,1,3,2.81,8.1,5.74,128.27
359,11,1,6,2.61,7.9,5.6,127.15
359,11,1,9,2.43,7.7,5.46,128.44
359,11,1,12,2.18,7.55,5.35,131.26
359,11,1,15,1.88,7.47,5.3,139.75
359,11,1,18,1.66,7.69,5.45,166.1
359,11,1,21,1.58,7.84,5.56,222.49
359,11,2,0,1.56,7.91,5.61,249.78
359,11,2,3,1.55,8.02,5.69,260.4
359,11,2,6,1.56,8.14,5.77,267.13
359,11,2,9,1.59,8.21,5.82,272.24
359,11,2,12,1.64,8.24,5.85,275.78
359,11,2,15,1.71,8.28,5.87,277.17
359,11,2,18,1.8,8.31,5.89,275.94
359,11,2,21,1.93,8.4,5.95,272.94
359,11,3,0,2.08,8.44,5.98,268.06
359,11,3,3,2.25,8.47,6.01,262.23
359,11,3,6,2.39,8.54,6.06,257.4
359,11,3,9,2.53,8.52,6.04,251.88
359,11,3,12,2.58,8.48,6.01,249.32
359,11,3,15,2.51,8.49,6.02,250.84
359,11,3,18,2.47,8.44,5.99,254.43
359,11,3,21,2.54,8.44,5.98,259.19
359,11,4,0,2.64,8.47,6,263.92
359,11,4,3,2.69,8.43,5.97,267.38
359,11,4,6,2.6,8.27,5.87,269.12
359,11,4,9,2.35,8.23,5.84,269.46
359,11,4,12,2.09,8.24,5.84,268.94
359,11,4,15,1.96,8.03,5.69,262.8
359,11,4,18,2.06,7.72,5.47,239.53
359,11,4,21,2.32,7.72,5.54,220.15
359,11,5,0,2.36,8.09,5.78,218.6
359,11,5,3,2.34,8.41,6,217.28
359,11,5,6,2.31,8.66,6.22,214.89
359,11,5,9,2.28,8.84,6.38,212.35
359,11,5,12,2.25,8.96,6.4,210.21
359,11,5,15,2.22,8.94,6.34,208.86
359,11,5,18,2.22,8.74,6.19,208.65
359,11,5,21,2.22,8.6,6.1,211.18
359,11,6,0,2.22,8.53,6.05,216.83
359,11,6,3,2.22,8.53,6.05,225
359,11,6,6,2.24,8.56,6.07,234.76
359,11,6,9,2.3,8.56,6.07,243.88
359,11,6,12,2.31,8.65,6.13,250.26
359,11,6,15,2.28,8.81,6.24,254.57
359,11,6,18,2.22,8.98,6.37,258
359,11,6,21,2.16,9.13,6.47,260.79
359,11,7,0,2.11,9.31,6.6,263.07
359,11,7,3,2.07,9.45,6.7,264.37
359,11,7,6,2.06,9.51,6.74,265.12
359,11,7,9,2.06,9.51,6.75,266.25
359,11,7,12,2.05,9.5,6.73,268.23
359,11,7,15,2.04,9.46,6.71,270.77
359,11,7,18,2,9.42,6.68,273.3
359,11,7,21,1.95,9.51,6.74,275.38
359,11,8,0,1.88,9.54,6.76,277.48
359,11,8,3,1.82,9.5,6.73,279.84
359,11,8,6,1.75,9.41,6.67,282.74
359,11,8,9,1.69,9.29,6.59,286.22
359,11,8,12,1.64,9.18,6.51,289.74
359,11,8,15,1.58,9.07,6.43,292.63
359,11,8,18,1.54,8.8,6.24,293.77
359,11,8,21,1.55,8.37,5.94,292.26
359,11,9,0,1.62,7.9,5.6,286.87
359,11,9,3,1.73,7.63,5.41,276.22
359,11,9,6,1.86,7.58,5.37,255.32
359,11,9,9,1.97,7.58,5.38,211.75
359,11,9,12,2.12,7.55,5.35,168.01
359,11,9,15,2.33,7.5,5.32,150.36
359,11,9,18,2.55,7.58,5.37,146.19
359,11,9,21,2.54,7.69,5.45,151.34
359,11,10,0,2.08,7.78,5.52,168.08
359,11,10,3,1.86,7.99,5.66,193.54
359,11,10,6,1.77,8.27,5.86,216.55
359,11,10,9,1.75,8.52,6.04,230.13
359,11,10,12,1.78,8.63,6.12,237.74
359,11,10,15,1.83,8.67,6.15,243.3
359,11,10,18,1.89,8.71,6.17,248.55
359,11,10,21,1.93,8.84,6.27,254.51
359,11,11,0,1.94,9.02,6.4,260.25
359,11,11,3,1.92,9.18,6.51,264.95
359,11,11,6,1.88,9.3,6.6,269.12
359,11,11,9,1.83,9.32,6.61,273.11
359,11,11,12,1.79,9.24,6.55,278.75
359,11,11,15,1.79,9.08,6.44,288.82
359,11,11,18,1.85,8.98,6.37,302.47
359,11,11,21,1.91,8.98,6.36,314.23
359,11,12,0,1.92,9.03,6.4,321.49
359,11,12,3,1.89,9.11,6.46,325.04
359,11,12,6,1.81,9.14,6.48,326.36
359,11,12,9,1.72,9.12,6.47,326.19
359,11,12,12,1.64,9.1,6.45,324.35
359,11,12,15,1.57,9.12,6.47,320.29
359,11,12,18,1.53,9.22,6.54,314.2
359,11,12,21,1.52,9.38,6.65,307.29
359,11,13,0,1.54,9.6,6.81,300.45
359,11,13,3,1.62,9.83,6.97,292.98
359,11,13,6,1.83,9.58,6.79,282.66
359,11,13,9,2.2,9.28,6.58,272.68
359,11,13,12,2.63,9.24,6.55,266.33
359,11,13,15,3.01,9.24,6.55,261.07
359,11,13,18,3.28,9.25,6.56,255.09
359,11,13,21,3.44,9.28,6.58,248.48
359,11,14,0,3.45,9.26,6.57,243.08
359,11,14,3,3.44,9.18,6.51,236.99
359,11,14,6,3.41,9.05,6.42,231.02
359,11,14,9,3.39,8.93,6.33,224.99
359,11,14,12,3.39,8.94,6.34,219.97
359,11,14,15,3.52,8.97,6.36,215.81
359,11,14,18,3.66,9.03,6.4,213.66
359,11,14,21,3.73,9.05,6.41,210.35
359,11,15,0,3.93,9.15,6.49,204.86
359,11,15,3,4.33,9.49,6.73,199.3
359,11,15,6,4.91,9.89,7.01,195.5
359,11,15,9,4.76,9.92,7.04,196.59
359,11,15,12,4.06,9.8,6.95,199.71
359,11,15,15,3.43,9.74,6.9,203.17
359,11,15,18,3.08,9.37,6.64,209.3
359,11,15,21,3.09,8.96,6.36,215.72
359,11,16,0,3.26,8.94,6.34,220.41
359,11,16,3,3.35,8.95,6.35,223.58
359,11,16,6,3.32,8.93,6.33,224.78
359,11,16,9,3.36,8.87,6.29,222.46
359,11,16,12,3.47,8.96,6.35,220.8
359,11,16,15,3.39,8.95,6.35,227.49
359,11,16,18,3.17,9.24,6.55,245.82
359,11,16,21,3.08,9.75,6.92,263.9
359,11,17,0,3.09,10.2,7.23,276.74
359,11,17,3,3.15,10.45,7.41,284.33
359,11,17,6,3.2,10.64,7.55,288.55
359,11,17,9,3.2,10.79,7.65,290.94
359,11,17,12,3.16,10.86,7.7,292.51
359,11,17,15,3.1,10.86,7.7,293.88
359,11,17,18,3.03,10.85,7.69,295.41
359,11,17,21,2.99,10.84,7.69,297.4
359,11,18,0,3,10.91,7.74,300.36
359,11,18,3,3.11,11.16,7.91,304.66
359,11,18,6,3.32,11.52,8.17,309.49
359,11,18,9,3.56,11.81,8.37,313.62
359,11,18,12,3.76,11.89,8.43,316.72
359,11,18,15,3.87,11.88,8.42,319.04
359,11,18,18,3.92,11.96,8.48,320.81
359,11,18,21,3.94,12.17,8.63,322.3
359,11,19,0,3.95,12.38,8.78,323.67
359,11,19,3,3.96,12.54,8.89,324.88
359,11,19,6,3.95,12.63,8.96,325.95
359,11,19,9,3.92,12.66,8.98,326.91
359,11,19,12,3.85,12.63,8.95,327.78
359,11,19,15,3.75,12.54,8.89,328.55
359,11,19,18,3.61,12.4,8.8,329.15
359,11,19,21,3.44,12.21,8.66,329.56
359,11,20,0,3.3,11.49,8.15,329.6
359,11,20,3,3.24,10.34,7.33,329.71
359,11,20,6,3.3,9.42,6.68,332.1
359,11,20,9,3.32,9.19,6.51,333.75
359,11,20,12,3.2,9.44,6.69,329.7
359,11,20,15,3.96,9.48,6.72,337.93
359,11,20,18,6.49,10.74,7.62,333.21
359,11,20,21,7.47,11.4,8.19,329.28
359,11,21,0,6.64,11.17,7.92,327.22
359,11,21,3,5.13,10.3,7.3,325.78
359,11,21,6,3.99,9.6,6.81,324.55
359,11,21,9,3.25,9.08,6.44,321.99
359,11,21,12,2.88,8.67,6.15,319.26
359,11,21,15,2.52,8.55,6.06,315.35
359,11,21,18,2.5,8.31,5.89,297.42
359,11,21,21,3.12,8.78,6.22,277.51
359,11,22,0,3.97,9.47,6.72,265.58
359,11,22,3,4.98,9.9,7.02,249.4
359,11,22,6,5.44,10.4,7.37,251.67
359,11,22,9,4.78,10,7.09,259.3
359,11,22,12,4.26,9.71,6.88,270.3
359,11,22,15,4.11,9.55,6.77,286.19
359,11,22,18,3.7,9.33,6.61,295.6
359,11,22,21,3.22,9.17,6.5,300.97
359,11,23,0,2.83,9.28,6.58,304.59
359,11,23,3,2.56,9.48,6.72,308.27
