Year, Month, Day, Hour, Hs [m], Tp [s], Tz [s], Dm [deg]
364,4,25,0,1.13,7.99,5.66,72.26
364,4,25,3,1.11,7.93,5.62,75.23
364,4,25,6,1.11,7.63,5.41,79.92
364,4,25,9,1.12,7.23,5.13,86.84
364,4,25,12,1.16,6.94,4.92,95.76
364,4,25,15,1.2,6.84,4.85,108.22
364,4,25,18,1.24,6.74,4.78,126.92
364,4,25,21,1.34,6.61,4.69,155.46
364,4,26,0,1.47,6.59,4.7,178.86
364,4,26,3,1.6,6.42,4.79,190.95
364,4,26,6,1.82,6.38,4.92,197.86
364,4,26,9,2.13,6.56,5.12,202.83
364,4,26,12,2.37,6.93,5.36,205.41
364,4,26,15,2.41,7.21,5.44,204.64
364,4,26,18,2.51,7.32,5.5,201.81
364,4,26,21,2.78,7.53,5.67,198.42
364,4,27,0,3.05,7.84,5.86,196.44
364,4,27,3,2.97,8.1,5.92,195.94
364,4,27,6,2.69,8.35,5.98,195.38
364,4,27,9,2.5,8.42,5.97,196.15
364,4,27,12,2.44,8.1,5.74,202.42
364,4,27,15,2.39,7.89,5.59,213.8
364,4,27,18,2.3,7.82,5.55,226.65
364,4,27,21,2.22,7.73,5.48,240.76
364,4,28,0,2.14,7.59,5.41,251.43
364,4,28,3,2.06,7.41,5.33,259.91
364,4,28,6,1.96,7.3,5.27,266.68
364,4,28,9,1.88,7.18,5.18,274.65
364,4,28,12,1.75,7.15,5.15,278.4
364,4,28,15,1.57,7.23,5.24,276.34
364,4,28,18,1.44,7.27,5.22,271.05
364,4,28,21,1.48,6.89,4.89,255.81
364,4,29,0,1.74,6.42,4.78,239.44
364,4,29,3,2.3,6.52,5.08,236.81
364,4,29,6,2.75,7.06,5.46,245.38
364,4,29,9,2.64,7.44,5.54,252.66
364,4,29,12,2.47,7.62,5.53,260.15
364,4,29,15,2.38,7.58,5.48,267.16
364,4,29,18,2.25,7.53,5.41,270.72
364,4,29,21,2.01,7.53,5.36,270.98
364,4,30,0,1.83,7.47,5.3,270.78
364,4,30,3,1.66,7.4,5.25,270.34
364,4,30,6,1.52,7.31,5.19,270.7
364,4,30,9,1.44,7.15,5.07,274.13
364,4,30,12,1.37,7.04,4.99,278.96
364,4,30,15,1.27,7.16,5.08,276.47
364,4,30,18,1.18,7.34,5.2,268.86
364,4,30,21,1.11,7.43,5.27,258.68
364,5,1,0,1.07,7.49,5.31,243.39
364,5,1,3,1.03,7.53,5.34,219.3
364,5,1,6,1,7.53,5.34,186.9
364,5,1,9,1.01,7.31,5.18,155.11
364,5,1,12,1.1,6.81,4.83,132.33
364,5,1,15,1.26,6.57,4.66,120.35
364,5,1,18,1.4,6.6,4.68,113.33
364,5,1,21,1.39,6.71,4.76,109.86
364,5,2,0,1.37,6.77,4.8,107.87
364,5,2,3,1.33,6.89,4.88,110.48
364,5,2,6,1.3,7,4.96,116.08
364,5,2,9,1.3,6.97,4.94,122.69
364,5,2,12,1.33,6.91,4.9,128.11
364,5,2,15,1.34,6.96,4.93,130.06
364,5,2,18,1.33,7.22,5.12,126.48
364,5,2,21,1.38,7.34,5.21,119.42
364,5,3,0,1.48,7.49,5.31,109.96
364,5,3,3,1.61,7.63,5.41,95.06
364,5,3,6,1.83,7.66,5.43,59.38
364,5,3,9,2.25,7.73,5.48,11.11
364,5,3,12,2.87,8.16,5.79,358.86
364,5,3,15,3.53,8.64,6.21,357.15
364,5,3,18,4.3,9,6.57,355.88
364,5,3,21,5.02,9.4,6.96,359.42
364,5,4,0,4.98,9.84,7.11,6.73
364,5,4,3,4.57,9.92,7.03,13.78
364,5,4,6,4.03,9.78,6.93,20.15
364,5,4,9,3.58,9.72,6.89,23.86
364,5,4,12,3.2,9.55,6.77,24.72
364,5,4,15,2.84,9.42,6.68,24.65
364,5,4,18,2.54,9.29,6.58,23.98
364,5,4,21,2.28,9.1,6.46,23.27
364,5,5,0,2.06,8.91,6.32,22.99
364,5,5,3,1.87,8.74,6.2,23.33
364,5,5,6,1.72,8.47,6,24.92
364,5,5,9,1.64,8.03,5.69,30.22
364,5,5,12,1.6,7.87,5.58,28.01
364,5,5,15,1.71,7.4,5.25,262.18
364,5,5,18,2.12,7.12,5.08,268.86
364,5,5,21,2.44,7.03,5.26,268.85
364,5,6,0,2.47,7.3,5.42,268.29
364,5,6,3,2.37,7.46,5.44,268.47
364,5,6,6,2.24,7.52,5.39,270.99
364,5,6,9,2.13,7.49,5.32,275.82
364,5,6,12,2,7.43,5.27,278.36
364,5,6,15,1.83,7.42,5.26,277.73
364,5,6,18,1.65,7.55,5.36,273.8
364,5,6,21,1.51,7.74,5.49,267.87
364,5,7,0,1.4,7.83,5.55,260.65
364,5,7,3,1.32,7.89,5.59,251.79
364,5,7,6,1.25,7.89,5.59,240.89
364,5,7,9,1.23,7.5,5.32,216.84
364,5,7,12,1.55,6.76,4.79,139.98
364,5,7,15,2.45,6.83,5.12,129.03
364,5,7,18,3.36,7.7,5.83,141.76
364,5,7,21,4.1,8.68,6.46,156.41
364,5,8,0,4.55,9.41,6.9,164.32
364,5,8,3,4.74,9.76,7.01,168.89
364,5,8,6,4.49,9.68,6.87,173.57
364,5,8,9,4.08,9.57,6.78,175.92
364,5,8,12,3.69,9.5,6.73,176.76
364,5,8,15,3.35,9.42,6.68,177.36
364,5,8,18,3.08,9.29,6.59,178.22
364,5,8,21,2.9,9.07,6.43,181.23
364,5,9,0,2.76,8.84,6.27,186.38
364,5,9,3,2.68,8.53,6.05,196.49
364,5,9,6,2.7,8.28,5.87,214.56
364,5,9,9,2.73,8.1,5.77,233.35
364,5,9,12,2.69,7.93,5.74,245.37
364,5,9,15,2.54,7.86,5.69,250.7
364,5,9,18,2.35,7.82,5.59,252.06
364,5,9,21,2.21,7.74,5.49,251.03
364,5,10,0,2.14,7.59,5.38,248.44
364,5,10,3,2.1,7.47,5.32,245.37
364,5,10,6,1.98,7.44,5.29,242.39
364,5,10,9,1.82,7.44,5.28,239.05
364,5,10,12,1.66,7.52,5.33,234.61
364,5,10,15,1.52,7.66,5.43,228.48
364,5,10,18,1.43,7.74,5.53,220.86
364,5,10,21,1.38,7.71,5.47,211.91
364,5,11,0,1.45,7.24,5.14,200.62
364,5,11,3,1.73,7.05,5.02,192.33
364,5,11,6,2.16,7.07,5.26,189.95
364,5,11,9,2.46,7.47,5.51,189.18
364,5,11,12,2.72,7.84,5.73,189
364,5,11,15,2.9,8.03,5.84,190.01
364,5,11,18,2.77,8.1,5.79,192.59
364,5,11,21,2.59,8.06,5.71,196.21
364,5,12,0,2.61,7.99,5.67,205.36
364,5,12,3,2.91,7.9,5.76,221.95
364,5,12,6,3.16,7.96,5.87,236.37
364,5,12,9,3.19,8.02,5.91,249.54
364,5,12,12,2.98,8.09,5.89,256.61
364,5,12,15,2.68,8.07,5.76,258.41
364,5,12,18,2.61,7.87,5.66,259.65
364,5,12,21,2.6,7.69,5.6,257.62
364,5,13,0,2.63,7.57,5.57,255.23
364,5,13,3,2.43,7.54,5.5,254.25
364,5,13,6,2.09,7.63,5.43,252.76
364,5,13,9,1.83,7.68,5.45,250.63
364,5,13,12,1.63,7.73,5.51,247
364,5,13,15,1.48,7.75,5.59,241.26
364,5,13,18,1.38,7.77,5.63,234.12
364,5,13,21,1.29,7.79,5.64,225.99
364,5,14,0,1.23,7.81,5.63,217.35
364,5,14,3,1.19,7.78,5.52,209.44
364,5,14,6,1.19,7.48,5.31,205.78
364,5,14,9,1.18,7.44,5.28,202.15
364,5,14,12,1.16,7.49,5.31,197.71
364,5,14,15,1.14,7.46,5.29,192.91
364,5,14,18,1.13,7.21,5.11,185.72
364,5,14,21,1.15,6.89,4.88,173.48
364,5,15,0,1.2,6.61,4.69,150.24
364,5,15,3,1.28,6.43,4.56,117.24
364,5,15,6,1.4,6.33,4.49,92.59
364,5,15,9,1.58,6.27,4.54,82.12
364,5,15,12,1.77,6.22,4.72,80.26
364,5,15,15,1.99,6.37,4.91,83.05
364,5,15,18,2.21,6.65,5.12,86.76
364,5,15,21,2.46,6.94,5.32,88.76
364,5,16,0,2.78,7.15,5.5,89.29
364,5,16,3,2.9,7.41,5.62,89.14
364,5,16,6,2.9,7.64,5.69,88.4
364,5,16,9,2.9,7.84,5.78,87.47
364,5,16,12,2.89,8.08,5.86,84.95
364,5,16,15,3.11,8.35,6.08,81.24
364,5,16,18,3.49,8.83,6.37,78.18
364,5,16,21,3.65,9.32,6.61,75.88
364,5,17,0,3.68,9.61,6.81,74.69
364,5,17,3,3.66,9.66,6.85,74.33
364,5,17,6,3.67,9.58,6.79,74.58
364,5,17,9,3.56,9.51,6.75,75.66
364,5,17,12,3.29,9.39,6.66,78.03
364,5,17,15,3.03,9.2,6.52,80.42
364,5,17,18,2.83,8.94,6.34,81.66
364,5,17,21,2.75,8.62,6.11,80.61
364,5,18,0,2.78,8.43,5.98,77.53
364,5,18,3,2.82,8.39,5.95,74.49
364,5,18,6,2.87,8.31,5.93,70.78
364,5,18,9,2.93,8.25,5.9,66.11
364,5,18,12,3.01,8.15,5.89,59.44
364,5,18,15,2.91,8.09,5.84,53.57
364,5,18,18,2.59,8.13,5.77,52.13
364,5,18,21,2.24,8.21,5.82,55.58
364,5,19,0,2,8.35,5.94,59.92
364,5,19,3,1.82,8.4,5.96,64.27
364,5,19,6,1.72,8.15,5.78,67.83
364,5,19,9,1.66,7.87,5.58,67.43
364,5,19,12,1.69,7.44,5.27,52.13
364,5,19,15,1.74,7.24,5.13,41.1
364,5,19,18,1.6,7.45,5.28,49.79
364,5,19,21,1.48,7.8,5.53,63.16
364,5,20,0,1.41,8.02,5.68,74.56
364,5,20,3,1.37,8.11,5.75,83.98
364,5,20,6,1.34,7.98,5.66,93.89
364,5,20,9,1.36,7.59,5.38,109.81
364,5,20,12,1.38,7.34,5.2,130.02
364,5,20,15,1.39,7.35,5.21,143.89
364,5,20,18,1.39,7.35,5.21,158.43
364,5,20,21,1.39,7.43,5.27,169.66
364,5,21,0,1.39,7.43,5.27,180.47
364,5,21,3,1.44,7.35,5.21,191.79
364,5,21,6,1.49,7.41,5.25,198.99
364,5,21,9,1.51,7.54,5.34,201.58
364,5,21,12,1.49,7.62,5.44,201.03
364,5,21,15,1.46,7.65,5.48,199.37
364,5,21,18,1.43,7.67,5.48,197.3
364,5,21,21,1.39,7.69,5.47,194.75
364,5,22,0,1.35,7.68,5.44,192.23
364,5,22,3,1.32,7.65,5.43,189.69
364,5,22,6,1.3,7.61,5.4,187.11
364,5,22,9,1.28,7.51,5.33,183.8
364,5,22,12,1.28,7.32,5.19,178.62
364,5,22,15,1.28,7.19,5.1,172.33
364,5,22,18,1.26,7.19,5.1,167.57
364,5,22,21,1.22,7.32,5.19,166.23
364,5,23,0,1.19,7.5,5.32,165.25
364,5,23,3,1.16,7.65,5.43,163.21
364,5,23,6,1.14,7.74,5.49,160.28
364,5,23,9,1.12,7.78,5.51,157.01
364,5,23,12,1.11,7.81,5.54,154.05
364,5,23,15,1.1,7.84,5.56,151.6
364,5,23,18,1.11,7.74,5.49,151
364,5,23,21,1.18,7.28,5.16,157.52
364,5,24,0,1.37,6.87,4.87,175.55
364,5,24,3,1.61,6.88,4.88,193.31
364,5,24,6,1.8,6.82,4.99,206.06
364,5,24,9,1.86,6.92,5.09,212.72
364,5,24,12,1.87,7.03,5.15,215.87
364,5,24,15,1.8,7.22,5.25,215.86
364,5,24,18,1.75,7.39,5.43,214.73
364,5,24,21,1.72,7.52,5.52,214.57
364,5,25,0,1.66,7.63,5.59,214.07
364,5,25,3,1.59,7.7,5.61,212.95
364,5,25,6,1.54,7.73,5.52,210.41
364,5,25,9,1.54,7.54,5.35,199.84
364,5,25,12,1.65,7.31,5.18,134.16
364,5,25,15,1.95,7.03,5.17,81.07
364,5,25,18,2.31,7.11,5.34,73.45
364,5,25,21,2.46,7.27,5.46,72.25
364,5,26,0,2.5,7.38,5.49,71.98
364,5,26,3,2.37,7.47,5.44,72.58
364,5,26,6,2.18,7.53,5.39,73.65
364,5,26,9,2.02,7.59,5.39,74.77
364,5,26,12,1.91,7.61,5.4,75.01
364,5,26,15,1.86,7.58,5.37,74.32
364,5,26,18,1.85,7.59,5.38,73.81
364,5,26,21,1.85,7.72,5.47,74.82
364,5,27,0,1.85,7.96,5.64,76.91
364,5,27,3,1.86,8.17,5.82,79.18
364,5,27,6,1.86,8.31,5.97,81.32
364,5,27,9,1.84,8.41,6.05,83.19
364,5,27,12,1.8,8.44,6.05,84.44
364,5,27,15,1.73,8.41,6,84.95
364,5,27,18,1.66,8.33,5.94,85.24
364,5,27,21,1.58,8.26,5.88,85.95
364,5,28,0,1.5,8.21,5.84,87.24
364,5,28,3,1.43,8.18,5.8,88.97
364,5,28,6,1.36,8.14,5.77,91.08
364,5,28,9,1.31,8.13,5.76,93.5
364,5,28,12,1.26,8.12,5.76,96.04
364,5,28,15,1.21,8.11,5.75,98.54
364,5,28,18,1.18,8.1,5.74,100.91
364,5,28,21,1.15,8.08,5.73,103.14
364,5,29,0,1.12,8.07,5.72,105.23
364,5,29,3,1.1,8.05,5.71,107.25
364,5,29,6,1.09,8,5.67,109.24
364,5,29,9,1.08,7.96,5.64,111.21
364,5,29,12,1.08,7.89,5.6,112.91
364,5,29,15,1.11,7.42,5.26,109.19
364,5,29,18,1.24,6.83,4.84,94.78
364,5,29,21,1.39,6.69,4.74,82.89
364,5,30,0,1.4,6.84,4.85,83.01
364,5,30,3,1.34,7.06,5.01,88.52
364,5,30,6,1.29,7.29,5.17,94.49
364,5,30,9,1.25,7.45,5.28,99.74
364,5,30,12,1.23,7.55,5.35,104.34
364,5,30,15,1.21,7.6,5.39,108.34
364,5,30,18,1.2,7.64,5.42,111.69
364,5,30,21,1.19,7.67,5.43,114.41
364,5,31,0,1.18,7.68,5.45,116.66
364,5,31,3,1.17,7.7,5.46,118.71
364,5,31,6,1.17,7.65,5.43,121
364,5,31,9,1.16,7.62,5.4,123.33
364,5,31,12,1.15,7.63,5.41,125.31
364,5,31,15,1.14,7.63,5.41,127.05
364,5,31,18,1.13,7.63,5.41,128.52
364,5,31,21,1.12,7.6,5.39,129.84
364,6,1,0,1.12,7.47,5.3,131.85
364,6,1,3,1.16,7.16,5.08,137.22
364,6,1,6,1.19,7.01,4.97,143.54
364,6,1,9,1.2,7.01,4.97,147.84
364,6,1,12,1.18,7.13,5.06,149.4
364,6,1,15,1.15,7.23,5.12,150.37
364,6,1,18,1.14,7.28,5.16,151.68
364,6,1,21,1.13,7.3,5.17,153.52
364,6,2,0,1.13,7.21,5.11,156.61
364,6,2,3,1.16,6.92,4.91,163.97
364,6,2,6,1.19,6.83,4.84,171.27
364,6,2,9,1.19,6.87,4.87,174.93
364,6,2,12,1.18,6.89,4.89,177.49
364,6,2,15,1.14,7.06,5.01,175.66
364,6,2,18,1.11,7.17,5.16,172.05
364,6,2,21,1.08,7.23,5.25,169.21
364,6,3,0,1.06,7.3,5.25,167.7
364,6,3,3,1.06,7.28,5.16,168.14
364,6,3,6,1.08,7.09,5.03,170.65
364,6,3,9,1.1,6.95,4.93,174
364,6,3,12,1.13,6.85,4.86,178.18
364,6,3,15,1.15,6.77,4.8,183.02
364,6,3,18,1.18,6.71,4.76,188.28
364,6,3,21,1.23,6.63,4.7,195.57
364,6,4,0,1.37,6.43,4.64,208.21
364,6,4,3,1.59,6.16,4.67,219.73
364,6,4,6,1.72,6.17,4.78,227.39
364,6,4,9,1.81,6.25,4.87,234.33
364,6,4,12,1.77,6.35,4.91,237.77
364,6,4,15,1.59,6.46,4.88,236.59
364,6,4,18,1.44,6.54,4.85,233.26
364,6,4,21,1.32,6.63,4.88,228.71
364,6,5,0,1.26,6.68,4.91,222.83
364,6,5,3,1.25,6.66,4.87,217.66
364,6,5,6,1.27,6.62,4.83,213.15
364,6,5,9,1.3,6.61,4.83,207.12
364,6,5,12,1.31,6.65,4.87,197.97
364,6,5,15,1.28,6.73,4.97,183.61
364,6,5,18,1.27,6.78,5.04,172.91
364,6,5,21,1.27,6.8,5.09,168.2
364,6,6,0,1.27,6.8,5.14,167.92
364,6,6,3,1.29,6.8,5.18,170.47
364,6,6,6,1.3,6.81,5.23,174.11
364,6,6,9,1.32,6.85,5.27,177.68
364,6,6,12,1.34,6.89,5.31,181.13
364,6,6,15,1.36,6.94,5.34,184.52
364,6,6,18,1.38,7.02,5.38,186.28
364,6,6,21,1.43,7.11,5.36,187
364,6,7,0,1.5,7.17,5.21,183.6
364,6,7,3,1.57,7.11,5.07,172.54
364,6,7,6,1.59,7.03,5,155.63
364,6,7,9,1.55,7.04,5.01,150.4
364,6,7,12,1.48,7.1,5.04,156.89
364,6,7,15,1.39,7.19,5.12,165.78
364,6,7,18,1.32,7.24,5.24,172.08
364,6,7,21,1.26,7.26,5.35,175.12
364,6,8,0,1.21,7.28,5.39,176.3
364,6,8,3,1.17,7.28,5.42,176.73
364,6,8,6,1.14,7.29,5.4,177.19
364,6,8,9,1.14,7.27,5.16,182.43
364,6,8,12,1.19,6.83,4.84,195.32
364,6,8,15,1.24,6.64,4.71,207.33
364,6,8,18,1.24,6.65,4.71,211.57
364,6,8,21,1.27,6.56,4.65,217.32
364,6,9,0,1.39,6.26,4.6,225.01
364,6,9,3,1.63,6.08,4.68,231.31
364,6,9,6,1.83,6.21,4.86,236.34
364,6,9,9,1.8,6.47,4.97,239.35
364,6,9,12,1.71,6.64,4.98,242.05
364,6,9,15,1.57,6.82,5.05,242.61
364,6,9,18,1.43,6.97,5.16,240.56
364,6,9,21,1.33,7.05,5.16,238.62
364,6,10,0,1.26,7.04,5.13,236.86
364,6,10,3,1.2,7.01,5.13,234.79
364,6,10,6,1.14,6.99,5.12,231.77
364,6,10,9,1.13,6.92,4.91,225.51
364,6,10,12,1.19,6.57,4.66,222.42
364,6,10,15,1.42,6.16,4.61,228.16
364,6,10,18,1.65,6.18,4.76,234.19
364,6,10,21,1.69,6.42,4.9,234.33
364,6,11,0,1.82,6.61,5.01,232.95
364,6,11,3,2.11,6.8,5.18,232.25
364,6,11,6,2.44,7.07,5.38,231.96
364,6,11,9,2.66,7.34,5.54,232.31
364,6,11,12,2.65,7.53,5.59,232.42
364,6,11,15,2.4,7.63,5.53,232.04
364,6,11,18,2.16,7.73,5.54,230.86
364,6,11,21,1.98,7.74,5.56,229.25
364,6,12,0,1.92,7.64,5.47,228.29
364,6,12,3,1.97,7.48,5.37,227.42
364,6,12,6,2.14,7.33,5.32,226.87
364,6,12,9,2.24,7.25,5.33,224.96
364,6,12,12,2.23,7.15,5.3,221.85
364,6,12,15,2.18,7.06,5.25,218.23
364,6,12,18,2.1,6.99,5.19,215.2
364,6,12,21,2.07,6.91,5.16,212.44
364,6,13,0,2.11,6.84,5.17,210.4
364,6,13,3,2.07,6.83,5.17,208.83
364,6,13,6,2.01,6.85,5.14,206.84
364,6,13,9,2.03,6.93,5.17,205.04
364,6,13,12,2.17,7.13,5.29,204.58
364,6,13,15,2.28,7.42,5.44,204.55
364,6,13,18,2.32,7.68,5.57,204.59
364,6,13,21,2.27,7.86,5.67,204.29
364,6,14,0,2.23,7.94,5.69,203.86
364,6,14,3,2.19,7.98,5.69,203.33
364,6,14,6,2.12,7.95,5.63,202.93
364,6,14,9,2.04,7.81,5.54,203.21
364,6,14,12,1.95,7.71,5.46,203.42
364,6,14,15,1.88,7.61,5.4,202.8
364,6,14,18,1.86,7.52,5.33,202.07
364,6,14,21,1.83,7.52,5.33,201.34
364,6,15,0,1.79,7.62,5.41,200.02
364,6,15,3,1.74,7.85,5.57,197.38
364,6,15,6,1.74,7.92,5.62,195.72
364,6,15,9,1.8,7.75,5.49,195.72
364,6,15,12,1.86,7.65,5.42,196.5
364,6,15,15,1.88,7.69,5.45,198.03
364,6,15,18,1.85,7.8,5.53,198.02
364,6,15,21,1.79,8.03,5.7,194.73
364,6,16,0,1.73,8.18,5.8,190.69
364,6,16,3,1.68,8.26,5.86,186.54
364,6,16,6,1.66,8.12,5.75,184.52
364,6,16,9,1.66,7.9,5.6,184.78
364,6,16,12,1.65,7.84,5.56,184.9
364,6,16,15,1.61,7.9,5.6,183.39
364,6,16,18,1.57,7.95,5.64,182.15
364,6,16,21,1.54,7.94,5.63,181.79
364,6,17,0,1.54,7.71,5.47,185.14
364,6,17,3,1.67,7.22,5.12,200.02
364,6,17,6,1.81,7.19,5.1,211.3
364,6,17,9,2.05,7.29,5.17,215.71
364,6,17,12,2.58,7.36,5.37,218.94
364,6,17,15,2.76,7.68,5.61,220.94
364,6,17,18,2.65,7.97,5.69,220.61
364,6,17,21,2.6,8.1,5.74,220.83
364,6,18,0,2.59,8.16,5.79,221.23
364,6,18,3,2.61,8.16,5.78,221.73
364,6,18,6,2.5,8.21,5.82,221.38
364,6,18,9,2.28,8.28,5.87,220.57
364,6,18,12,2.08,8.32,5.9,219.06
364,6,18,15,1.9,8.31,5.89,217.08
364,6,18,18,1.78,8.13,5.76,213.8
364,6,18,21,1.7,7.93,5.62,207.3
364,6,19,0,1.66,7.85,5.57,196.14
364,6,19,3,1.62,7.86,5.58,180.85
364,6,19,6,1.6,7.86,5.58,167
364,6,19,9,1.58,7.84,5.56,158.61
364,6,19,12,1.57,7.83,5.55,153.78
364,6,19,15,1.57,7.82,5.55,150.27
364,6,19,18,1.57,7.7,5.46,146.15
364,6,19,21,1.58,7.54,5.35,139.65
364,6,20,0,1.59,7.43,5.27,131.4
364,6,20,3,1.6,7.33,5.2,117.37
364,6,20,6,1.63,7.17,5.09,88.9
364,6,20,9,1.71,7.06,5,66.96
364,6,20,12,1.78,7.1,5.03,62.85
364,6,20,15,1.72,7.17,5.08,65.57
364,6,20,18,1.64,7.24,5.14,69.13
364,6,20,21,1.59,7.26,5.15,71.87
364,6,21,0,1.53,7.29,5.17,75.91
364,6,21,3,1.46,7.46,5.29,82.65
364,6,21,6,1.39,7.68,5.44,89.45
364,6,21,9,1.35,7.82,5.54,94.84
364,6,21,12,1.31,7.91,5.61,98.87
364,6,21,15,1.28,7.99,5.66,101.74
364,6,21,18,1.26,8.04,5.7,103.68
364,6,21,21,1.25,8.08,5.73,104.96
364,6,22,0,1.24,8.11,5.75,105.81
364,6,22,3,1.23,8.13,5.76,106.44
364,6,22,6,1.22,8.14,5.77,107.03
364,6,22,9,1.22,8.14,5.77,107.64
364,6,22,12,1.22,8.14,5.77,108.26
364,6,22,15,1.23,7.97,5.65,110.27
364,6,22,18,1.3,7.4,5.25,119.83
364,6,22,21,1.45,7.07,5.02,135.01
364,6,23,0,1.62,7.02,4.98,148.41
364,6,23,3,1.74,7.1,5.03,155.9
364,6,23,6,1.71,7.22,5.12,158.13
364,6,23,9,1.65,7.41,5.25,158.75
364,6,23,12,1.6,7.57,5.37,160.07
364,6,23,15,1.55,7.69,5.45,162.67
364,6,23,18,1.52,7.74,5.52,166.49
364,6,23,21,1.51,7.73,5.57,171.16
364,6,24,0,1.5,7.72,5.62,176.26
364,6,24,3,1.49,7.71,5.66,181.55
364,6,24,6,1.52,7.68,5.61,188.91
364,6,24,9,1.66,7.53,5.34,201.14
364,6,24,12,1.9,7.35,5.24,212.66
364,6,24,15,2.14,7.32,5.31,220.63
364,6,24,18,2.1,7.54,5.39,223.79
364,6,24,21,1.97,7.77,5.52,224.51
364,6,25,0,1.91,7.7,5.46,229.11
364,6,25,3,1.93,7.33,5.2,243.03
364,6,25,6,1.95,7.17,5.08,274.95
364,6,25,9,1.96,7.11,5.13,341.2
364,6,25,12,1.85,7.19,5.27,13.94
364,6,25,15,1.76,7.33,5.38,31.94
364,6,25,18,1.7,7.43,5.39,43.07
364,6,25,21,1.67,7.47,5.34,50.66
364,6,26,0,1.61,7.52,5.36,57.44
364,6,26,3,1.53,7.6,5.45,63.79
364,6,26,6,1.46,7.67,5.56,68.83
364,6,26,9,1.41,7.74,5.63,73.44
364,6,26,12,1.37,7.81,5.65,77.95
364,6,26,15,1.34,7.88,5.61,82.84
364,6,26,18,1.35,7.68,5.45,89.95
364,6,26,21,1.39,7.37,5.22,100.84
364,6,27,0,1.48,7.14,5.06,113.84
364,6,27,3,1.54,7.09,5.03,124.36
364,6,27,6,1.58,7.07,5.01,133.84
364,6,27,9,1.63,7.04,4.99,143.21
364,6,27,12,1.65,7.05,5,149.92
364,6,27,15,1.68,7.04,4.99,156.69
364,6,27,18,1.71,7,4.99,163.02
364,6,27,21,1.77,6.92,5.01,171.16
364,6,28,0,1.86,6.84,5.05,179.87
364,6,28,3,2.01,6.79,5.1,187.78
364,6,28,6,2.17,6.86,5.19,193.5
364,6,28,9,2.22,6.97,5.27,200.29
364,6,28,12,2.01,7.21,5.32,202
364,6,28,15,1.86,7.38,5.44,201.99
364,6,28,18,1.8,7.48,5.39,205.8
364,6,28,21,1.79,7.43,5.27,214.49
364,6,29,0,1.83,7.3,5.19,223.77
364,6,29,3,1.85,7.25,5.18,229.47
364,6,29,6,1.79,7.38,5.24,228.76
364,6,29,9,1.78,7.4,5.25,231.76
364,6,29,12,1.79,7.39,5.24,236.91
364,6,29,15,1.72,7.51,5.32,232.36
364,6,29,18,1.69,7.49,5.31,229.11
364,6,29,21,1.74,7.29,5.17,231.49
364,6,30,0,1.92,7.11,5.07,238.01
364,6,30,3,2.02,6.97,5.12,239.94
364,6,30,6,1.92,7.01,5.12,238.27
364,6,30,9,1.75,7.09,5.08,235.58
364,6,30,12,1.59,7.2,5.11,231.32
364,6,30,15,1.47,7.24,5.13,225.23
364,6,30,18,1.42,7.1,5.04,218.5
364,6,30,21,1.39,7.04,4.99,213.25
364,7,1,0,1.32,7.15,5.07,207.44
364,7,1,3,1.25,7.29,5.17,201.55
364,7,1,6,1.2,7.35,5.24,195.83
364,7,1,9,1.16,7.37,5.31,190.44
364,7,1,12,1.15,7.36,5.35,186.11
364,7,1,15,1.16,7.34,5.4,183.34
364,7,1,18,1.19,7.35,5.47,182.06
364,7,1,21,1.24,7.43,5.56,181.63
364,7,2,0,1.33,7.6,5.52,181.06
364,7,2,3,1.44,7.59,5.38,179.28
364,7,2,6,1.55,7.5,5.32,176.19
364,7,2,9,1.61,7.53,5.34,173.09
364,7,2,12,1.63,7.48,5.3,168.86
364,7,2,15,1.64,7.36,5.22,157.23
364,7,2,18,1.59,7.38,5.23,145.06
364,7,2,21,1.51,7.45,5.28,140.04
364,7,3,0,1.43,7.47,5.32,137.94
364,7,3,3,1.35,7.42,5.37,137.79
364,7,3,6,1.28,7.4,5.41,138.54
364,7,3,9,1.23,7.39,5.43,139.39
364,7,3,12,1.18,7.4,5.45,140.05
364,7,3,15,1.14,7.43,5.47,140.28
364,7,3,18,1.1,7.48,5.48,140.11
364,7,3,21,1.08,7.54,5.5,139.64
364,7,4,0,1.06,7.62,5.51,138.96
364,7,4,3,1.04,7.7,5.52,138.19
364,7,4,6,1.03,7.79,5.53,137.41
364,7,4,9,1.02,7.8,5.53,136.61
364,7,4,12,1.01,7.83,5.55,135.67
364,7,4,15,1,7.87,5.58,134.64
364,7,4,18,1,7.91,5.61,133.62
364,7,4,21,0.99,7.93,5.62,132.72
364,7,5,0,0.99,7.91,5.61,132.18
364,7,5,3,1,7.81,5.54,132.44
364,7,5,6,1.01,7.66,5.43,133.72
364,7,5,9,1.03,7.52,5.33,135.63
364,7,5,12,1.04,7.48,5.3,136.82
364,7,5,15,1.05,7.51,5.32,136.95
364,7,5,18,1.04,7.58,5.37,136.48
364,7,5,21,1.05,7.57,5.37,136.92
364,7,6,0,1.07,7.41,5.25,139.73
364,7,6,3,1.1,7.22,5.12,144.39
364,7,6,6,1.11,7.2,5.1,146.97
364,7,6,9,1.11,7.3,5.17,146.77
364,7,6,12,1.12,7.21,5.11,149.3
364,7,6,15,1.15,7.08,5.02,154.11
364,7,6,18,1.21,6.88,4.88,163.53
