Year, Month, Day, Hour, Hs [m], Tp [s], Tz [s], Dm [deg]
362,7,31,3,1.74,9.29,6.58,272.74
362,7,31,6,1.76,9.2,6.53,274.24
362,7,31,9,1.78,9.09,6.45,276.05
362,7,31,12,1.8,8.99,6.38,277.91
362,7,31,15,1.82,8.91,6.31,279.81
362,7,31,18,1.84,8.85,6.27,281.87
362,7,31,21,1.86,8.81,6.25,284
362,8,1,0,1.87,8.76,6.21,286.21
362,8,1,3,1.88,8.66,6.14,288.69
362,8,1,6,1.89,8.57,6.08,291.1
362,8,1,9,1.9,8.53,6.05,292.97
362,8,1,12,1.89,8.52,6.04,294
362,8,1,15,1.87,8.55,6.06,293.98
362,8,1,18,1.84,8.6,6.1,292.98
362,8,1,21,1.79,8.68,6.15,291.17
362,8,2,0,1.75,8.78,6.22,288.84
362,8,2,3,1.71,8.85,6.27,286.55
362,8,2,6,1.68,8.87,6.29,284.62
362,8,2,9,1.65,8.93,6.33,282.81
362,8,2,12,1.62,9.01,6.39,281.03
362,8,2,15,1.6,9.09,6.45,279.24
362,8,2,18,1.58,9.18,6.51,277.45
362,8,2,21,1.56,9.26,6.57,275.64
362,8,3,0,1.55,9.34,6.62,273.79
362,8,3,3,1.53,9.42,6.68,271.88
362,8,3,6,1.52,9.49,6.73,269.97
362,8,3,9,1.51,9.56,6.78,268.02
362,8,3,12,1.5,9.64,6.83,266.09
362,8,3,15,1.49,9.7,6.88,264.21
362,8,3,18,1.48,9.76,6.92,262.44
362,8,3,21,1.48,9.81,6.95,260.81
362,8,4,0,1.47,9.84,6.97,259.38
362,8,4,3,1.47,9.79,6.94,258.41
362,8,4,6,1.49,9.45,6.7,259.25
362,8,4,9,1.51,9.21,6.53,260.77
362,8,4,12,1.53,8.99,6.37,263.08
362,8,4,15,1.56,8.87,6.29,265.1
362,8,4,18,1.58,8.77,6.22,267.21
362,8,4,21,1.6,8.69,6.16,269.39
362,8,5,0,1.62,8.59,6.09,272.57
362,8,5,3,1.67,8.24,5.84,281.59
362,8,5,6,1.78,7.87,5.58,298.04
362,8,5,9,1.92,7.72,5.47,313.23
362,8,5,12,1.98,7.77,5.51,321.38
362,8,5,15,1.99,7.86,5.57,324.66
362,8,5,18,1.96,7.91,5.61,324.97
362,8,5,21,1.92,7.97,5.65,323.54
362,8,6,0,1.9,8,5.67,321.33
362,8,6,3,1.91,7.96,5.65,319.44
362,8,6,6,1.94,7.96,5.65,318.31
362,8,6,9,1.95,8.01,5.68,317.24
362,8,6,12,1.93,8.09,5.73,315.18
362,8,6,15,1.88,8.17,5.8,311.96
362,8,6,18,1.84,8.25,5.85,308.23
362,8,6,21,1.8,8.3,5.88,304.55
362,8,7,0,1.77,8.34,5.91,300.67
362,8,7,3,1.72,8.46,6,296.15
362,8,7,6,1.68,8.61,6.1,291.45
362,8,7,9,1.64,8.77,6.22,287.03
362,8,7,12,1.61,8.92,6.33,283.22
362,8,7,15,1.58,9.06,6.42,280.18
362,8,7,18,1.56,9.16,6.5,277.88
362,8,7,21,1.55,9.25,6.56,276.17
362,8,8,0,1.54,9.33,6.61,274.87
362,8,8,3,1.52,9.38,6.65,273.83
362,8,8,6,1.51,9.38,6.65,273.07
362,8,8,9,1.5,9.43,6.69,272.13
362,8,8,12,1.49,9.49,6.73,271.03
362,8,8,15,1.48,9.54,6.77,269.79
362,8,8,18,1.47,9.59,6.8,268.44
362,8,8,21,1.47,9.61,6.81,267.06
362,8,9,0,1.46,9.6,6.81,265.69
362,8,9,3,1.46,9.55,6.77,264.43
362,8,9,6,1.46,9.44,6.69,263.39
362,8,9,9,1.46,9.57,6.78,261.2
362,8,9,12,1.45,9.71,6.89,258.64
362,8,9,15,1.44,9.84,6.97,256.13
362,8,9,18,1.44,9.93,7.04,253.75
362,8,9,21,1.44,10.02,7.1,251.51
362,8,10,0,1.43,10.09,7.15,249.44
362,8,10,3,1.43,10.15,7.19,247.56
362,8,10,6,1.43,10.2,7.24,245.86
362,8,10,9,1.43,10.25,7.27,244.36
362,8,10,12,1.43,10.29,7.3,243.09
362,8,10,15,1.42,10.32,7.32,242.03
362,8,10,18,1.42,10.34,7.33,241.17
362,8,10,21,1.42,10.35,7.34,240.5
362,8,11,0,1.42,10.35,7.34,240.01
362,8,11,3,1.42,10.32,7.31,239.67
362,8,11,6,1.42,10.3,7.3,239.53
362,8,11,9,1.42,10.3,7.31,239.6
362,8,11,12,1.42,10.31,7.31,239.82
362,8,11,15,1.43,10.33,7.32,240.17
362,8,11,18,1.43,10.34,7.34,240.61
362,8,11,21,1.44,10.37,7.36,241.14
362,8,12,0,1.46,10.41,7.38,241.74
362,8,12,3,1.48,10.43,7.4,242.51
362,8,12,6,1.52,9.92,7.04,245.54
362,8,12,9,1.58,9.31,6.6,250.83
362,8,12,12,1.66,8.94,6.34,256.87
362,8,12,15,1.74,8.81,6.25,261.54
362,8,12,18,1.8,8.79,6.23,264.98
362,8,12,21,1.86,8.8,6.24,268.18
362,8,13,0,1.95,8.68,6.15,275.23
362,8,13,3,2.12,8.39,5.95,289.98
362,8,13,6,2.34,8.31,5.89,303.28
362,8,13,9,2.53,8.41,5.96,310.9
362,8,13,12,2.65,8.54,6.06,314.55
362,8,13,15,2.71,8.68,6.15,315.16
362,8,13,18,2.72,8.8,6.24,313.91
362,8,13,21,2.72,8.87,6.29,312.36
362,8,14,0,2.73,8.92,6.32,310.96
362,8,14,3,2.75,8.92,6.33,309.67
362,8,14,6,2.77,8.94,6.34,308.68
362,8,14,9,2.82,9.03,6.4,308.63
362,8,14,12,2.88,9.16,6.49,308.66
362,8,14,15,2.91,9.24,6.55,307.84
362,8,14,18,2.91,9.28,6.58,306.6
362,8,14,21,2.9,9.31,6.6,305.5
362,8,15,0,2.89,9.31,6.6,304.7
362,8,15,3,2.87,9.29,6.58,304.1
362,8,15,6,2.85,9.25,6.56,303.62
362,8,15,9,2.85,9.18,6.51,303.53
362,8,15,12,2.86,9.13,6.48,303.37
362,8,15,15,2.84,9.16,6.49,302.21
362,8,15,18,2.8,9.23,6.54,300.31
362,8,15,21,2.77,9.3,6.6,298.79
362,8,16,0,2.76,9.37,6.64,298.07
362,8,16,3,2.77,9.43,6.68,298.12
362,8,16,6,2.81,9.41,6.67,299.36
362,8,16,9,2.87,9.4,6.67,301.48
362,8,16,12,2.93,9.46,6.7,303.79
362,8,16,15,2.97,9.53,6.76,305.46
362,8,16,18,2.96,9.61,6.82,306.26
362,8,16,21,2.93,9.65,6.85,306.52
362,8,17,0,2.87,9.67,6.86,306.41
362,8,17,3,2.79,9.66,6.85,306.09
362,8,17,6,2.73,9.55,6.77,306.28
362,8,17,9,2.7,9.36,6.64,307.6
362,8,17,12,2.67,9.24,6.55,308.96
362,8,17,15,2.61,9.18,6.51,309.37
362,8,17,18,2.55,9.13,6.47,309.24
362,8,17,21,2.49,9.06,6.42,309.04
362,8,18,0,2.44,8.97,6.36,309.29
362,8,18,3,2.41,8.85,6.28,310.32
362,8,18,6,2.38,8.72,6.18,311.7
362,8,18,9,2.35,8.61,6.1,312.09
362,8,18,12,2.29,8.56,6.07,310.79
362,8,18,15,2.24,8.51,6.03,309.57
362,8,18,18,2.23,8.42,5.97,310.31
362,8,18,21,2.22,8.38,5.95,311.5
362,8,19,0,2.15,8.44,5.99,310.66
362,8,19,3,2.07,8.42,5.97,309.17
362,8,19,6,2.04,8.23,5.83,310.48
362,8,19,9,2.06,8.05,5.71,314.88
362,8,19,12,2.03,8.03,5.69,317.23
362,8,19,15,1.95,8.06,5.71,317.02
362,8,19,18,1.86,8.09,5.73,315.43
362,8,19,21,1.78,8.09,5.74,313.19
362,8,20,0,1.72,8.05,5.71,311.36
362,8,20,3,1.7,7.93,5.63,311.05
362,8,20,6,1.74,7.76,5.5,314.08
362,8,20,9,1.83,7.72,5.47,318.15
362,8,20,12,1.88,7.78,5.52,320.17
362,8,20,15,1.89,7.87,5.58,320.09
362,8,20,18,1.92,7.95,5.64,319.54
362,8,20,21,1.95,8.05,5.71,319.13
362,8,21,0,1.98,8.11,5.75,319.21
362,8,21,3,2.01,8.13,5.76,319.54
362,8,21,6,2.04,8.13,5.76,319.81
362,8,21,9,2.06,8.16,5.79,319.7
362,8,21,12,2.06,8.21,5.82,319.14
362,8,21,15,2.05,8.24,5.84,318.34
362,8,21,18,2.05,8.26,5.86,317.91
362,8,21,21,2.07,8.26,5.86,318.44
362,8,22,0,2.09,8.25,5.85,319.64
362,8,22,3,2.09,8.24,5.84,320.46
362,8,22,6,2.11,8.15,5.78,321.31
362,8,22,9,2.15,8.02,5.69,322.92
362,8,22,12,2.14,8.03,5.69,322.91
362,8,22,15,2.08,8.07,5.72,321.51
362,8,22,18,2.03,8.09,5.74,319.74
362,8,22,21,2,8.09,5.74,318.08
362,8,23,0,1.94,8.14,5.77,315.56
362,8,23,3,1.89,8.19,5.81,312.33
362,8,23,6,1.86,8.13,5.76,309.69
362,8,23,9,1.87,8.04,5.7,308.7
362,8,23,12,1.89,8.03,5.69,308.19
362,8,23,15,1.9,8.1,5.74,307.04
362,8,23,18,1.92,8.17,5.79,305.87
362,8,23,21,1.94,8.22,5.83,305.02
362,8,24,0,1.96,8.25,5.85,304.32
362,8,24,3,1.99,8.2,5.82,303.96
362,8,24,6,2.03,8.11,5.75,304.2
362,8,24,9,2.08,8.05,5.71,305.28
362,8,24,12,2.12,8.05,5.71,305.65
362,8,24,15,2.12,8.11,5.75,303.88
362,8,24,18,2.09,8.19,5.81,300.59
362,8,24,21,2.02,8.37,5.94,295.26
362,8,25,0,1.95,8.57,6.07,289.18
362,8,25,3,1.88,8.67,6.15,283.9
362,8,25,6,1.86,8.56,6.07,281.76
362,8,25,9,1.89,8.4,5.95,283.6
362,8,25,12,1.97,8.24,5.84,289.29
362,8,25,15,2.04,8.22,5.83,295.39
362,8,25,18,2.09,8.24,5.85,300.52
362,8,25,21,2.11,8.26,5.86,305.07
362,8,26,0,2.14,8.26,5.86,309.87
362,8,26,3,2.2,8.23,5.83,315.72
362,8,26,6,2.31,8.26,5.86,320.8
362,8,26,9,2.41,8.36,5.93,323.99
362,8,26,12,2.45,8.48,6.01,323.95
362,8,26,15,2.46,8.6,6.1,322.02
362,8,26,18,2.49,8.76,6.21,319.48
362,8,26,21,2.56,8.94,6.34,317.64
362,8,27,0,2.67,9.09,6.44,317.16
362,8,27,3,2.81,9.2,6.53,317.95
362,8,27,6,2.93,9.27,6.57,318.52
362,8,27,9,2.99,9.34,6.62,318.13
362,8,27,12,2.99,9.47,6.72,317.12
362,8,27,15,2.95,9.62,6.82,316.04
362,8,27,18,2.9,9.72,6.89,314.98
362,8,27,21,2.85,9.78,6.94,314.1
362,8,28,0,2.8,9.86,6.99,313.46
362,8,28,3,2.75,9.9,7.02,312.74
362,8,28,6,2.67,9.96,7.06,311.75
362,8,28,9,2.6,9.97,7.07,310.67
362,8,28,12,2.53,9.97,7.07,309.53
362,8,28,15,2.47,9.94,7.05,308.29
362,8,28,18,2.42,9.89,7.01,307.01
362,8,28,21,2.38,9.82,6.96,305.72
362,8,29,0,2.34,9.77,6.93,304.28
362,8,29,3,2.3,9.73,6.9,302.52
362,8,29,6,2.26,9.67,6.86,300.67
362,8,29,9,2.23,9.56,6.78,299.06
362,8,29,12,2.2,9.49,6.73,297.5
362,8,29,15,2.17,9.46,6.71,295.74
362,8,29,18,2.15,9.45,6.7,294.17
362,8,29,21,2.13,9.42,6.68,293.02
362,8,30,0,2.12,9.38,6.65,292.39
362,8,30,3,2.12,9.28,6.58,292.54
362,8,30,6,2.13,9.13,6.47,293.56
362,8,30,9,2.15,9,6.38,295.06
362,8,30,12,2.15,8.95,6.34,296.17
362,8,30,15,2.15,8.95,6.34,296.73
362,8,30,18,2.15,8.96,6.36,297.29
362,8,30,21,2.16,8.99,6.37,298.1
362,8,31,0,2.17,9.02,6.39,299.13
362,8,31,3,2.19,9.01,6.39,300.44
362,8,31,6,2.21,8.98,6.37,301.9
362,8,31,9,2.22,8.94,6.34,303.14
362,8,31,12,2.23,8.9,6.31,304.04
362,8,31,15,2.22,8.9,6.31,304.54
362,8,31,18,2.21,8.92,6.33,304.5
362,8,31,21,2.18,8.97,6.36,303.86
362,9,1,0,2.15,9.02,6.4,302.64
362,9,1,3,2.1,9.08,6.44,300.9
362,9,1,6,2.06,9.11,6.46,298.87
362,9,1,9,2.03,9.1,6.46,296.9
362,9,1,12,2,9.1,6.45,295.38
362,9,1,15,1.99,9.08,6.44,294.47
362,9,1,18,1.99,9.06,6.42,294.14
362,9,1,21,1.98,9.04,6.41,293.97
362,9,2,0,1.97,9.03,6.41,293.39
362,9,2,3,1.95,9.02,6.39,292.36
362,9,2,6,1.93,8.94,6.34,291.39
362,9,2,9,1.92,8.82,6.25,291.06
362,9,2,12,1.91,8.72,6.18,291.03
362,9,2,15,1.9,8.68,6.15,290.52
362,9,2,18,1.88,8.66,6.14,289.54
362,9,2,21,1.86,8.66,6.14,288.33
362,9,3,0,1.83,8.64,6.12,287.32
362,9,3,3,1.82,8.54,6.05,287.17
362,9,3,6,1.83,8.41,5.96,288.52
362,9,3,9,1.85,8.29,5.88,291.58
362,9,3,12,1.88,8.23,5.83,295.02
362,9,3,15,1.89,8.2,5.82,297.6
362,9,3,18,1.89,8.19,5.8,299.41
362,9,3,21,1.87,8.17,5.8,300.55
362,9,4,0,1.85,8.16,5.79,301.22
362,9,4,3,1.83,8.08,5.73,302.27
362,9,4,6,1.82,7.98,5.66,304.05
362,9,4,9,1.82,7.92,5.61,305.98
362,9,4,12,1.79,7.91,5.61,306.78
362,9,4,15,1.76,7.93,5.62,306.82
362,9,4,18,1.73,7.95,5.63,306.67
362,9,4,21,1.7,7.95,5.64,306.66
362,9,5,0,1.68,7.91,5.61,307.39
362,9,5,3,1.68,7.79,5.52,309.79
362,9,5,6,1.72,7.62,5.4,315.51
362,9,5,9,1.77,7.55,5.35,322.25
362,9,5,12,1.79,7.57,5.37,326.58
362,9,5,15,1.76,7.61,5.4,327.7
362,9,5,18,1.72,7.63,5.41,327.27
362,9,5,21,1.67,7.62,5.4,326.33
362,9,6,0,1.65,7.58,5.37,325.63
362,9,6,3,1.66,7.48,5.3,326.45
362,9,6,6,1.71,7.42,5.26,328.25
362,9,6,9,1.73,7.44,5.27,329.25
362,9,6,12,1.71,7.49,5.31,328.16
362,9,6,15,1.67,7.55,5.36,325.5
362,9,6,18,1.63,7.59,5.38,322.62
362,9,6,21,1.6,7.62,5.4,319.62
362,9,7,0,1.58,7.65,5.42,316.3
362,9,7,3,1.57,7.61,5.4,313.67
362,9,7,6,1.58,7.59,5.38,312.31
362,9,7,9,1.59,7.61,5.4,311.85
362,9,7,12,1.59,7.68,5.45,310.73
362,9,7,15,1.57,7.76,5.5,308.51
362,9,7,18,1.56,7.84,5.56,305.71
362,9,7,21,1.54,7.88,5.58,303.14
362,9,8,0,1.54,7.86,5.57,301.29
362,9,8,3,1.56,7.83,5.55,300.16
362,9,8,6,1.59,7.82,5.55,299.64
362,9,8,9,1.62,7.86,5.57,299.28
362,9,8,12,1.63,8.01,5.68,296.69
362,9,8,15,1.61,8.21,5.82,292.11
362,9,8,18,1.59,8.42,5.97,287.1
362,9,8,21,1.56,8.67,6.15,281.97
362,9,9,0,1.54,8.95,6.35,277.2
362,9,9,3,1.53,9.17,6.5,273.39
362,9,9,6,1.53,9.35,6.63,270.29
362,9,9,9,1.53,9.49,6.73,267.69
362,9,9,12,1.55,9.57,6.79,265.6
362,9,9,15,1.57,9.62,6.82,264.01
362,9,9,18,1.62,9.64,6.84,263
362,9,9,21,1.66,9.67,6.85,262.55
362,9,10,0,1.71,9.71,6.89,262.56
362,9,10,3,1.76,9.78,6.93,262.86
362,9,10,6,1.8,9.83,6.97,263.31
362,9,10,9,1.84,9.87,7,263.8
362,9,10,12,1.87,9.92,7.04,264.05
362,9,10,15,1.89,9.99,7.08,264.01
362,9,10,18,1.9,10.03,7.11,263.79
362,9,10,21,1.91,10.06,7.14,263.39
362,9,11,0,1.92,10.11,7.17,262.85
362,9,11,3,1.93,10.09,7.15,262.42
362,9,11,6,1.95,9.97,7.07,262.45
362,9,11,9,1.97,9.85,6.99,262.54
362,9,11,12,1.97,9.93,7.04,261.68
362,9,11,15,1.97,10.04,7.12,260.44
362,9,11,18,1.97,10.16,7.21,259.1
362,9,11,21,1.96,10.27,7.28,257.8
362,9,12,0,1.95,10.36,7.35,256.6
362,9,12,3,1.94,10.45,7.41,255.47
362,9,12,6,1.94,10.52,7.46,254.43
362,9,12,9,1.93,10.54,7.47,253.45
362,9,12,12,1.93,10.51,7.45,252.46
362,9,12,15,1.93,10.4,7.37,251.34
362,9,12,18,1.96,10.08,7.14,249.59
362,9,12,21,2.01,9.62,6.82,246.76
362,9,13,0,2.08,9.2,6.52,243.12
362,9,13,3,2.14,9.02,6.4,241.11
362,9,13,6,2.15,9.08,6.44,242.5
362,9,13,9,2.12,9.25,6.56,246.01
362,9,13,12,2.09,9.39,6.66,249.79
362,9,13,15,2.07,9.46,6.71,252.98
362,9,13,18,2.05,9.5,6.74,255.46
362,9,13,21,2.03,9.53,6.76,257.23
362,9,14,0,2,9.57,6.79,258.32
362,9,14,3,1.98,9.47,6.71,259.81
362,9,14,6,2,8.99,6.38,264.95
362,9,14,9,2.09,8.47,6.01,276.23
362,9,14,12,2.17,8.26,5.86,287.99
362,9,14,15,2.19,8.25,5.85,296.91
362,9,14,18,2.17,8.3,5.89,303.43
362,9,14,21,2.15,8.31,5.89,309.51
362,9,15,0,2.16,8.31,5.89,315.91
362,9,15,3,2.24,8.28,5.87,323.45
362,9,15,6,2.35,8.31,5.89,329.05
362,9,15,9,2.44,8.39,5.95,332.71
362,9,15,12,2.47,8.47,6,334.9
362,9,15,15,2.41,8.51,6.03,334.98
362,9,15,18,2.3,8.55,6.06,334.14
362,9,15,21,2.19,8.57,6.08,332.52
362,9,16,0,2.1,8.5,6.03,330.89
362,9,16,3,2.05,8.4,5.96,329.77
362,9,16,6,2.01,8.36,5.93,328.8
362,9,16,9,1.98,8.43,5.97,327.14
362,9,16,12,1.94,8.51,6.04,324.94
362,9,16,15,1.9,8.6,6.1,322.49
362,9,16,18,1.86,8.68,6.16,319.74
362,9,16,21,1.83,8.76,6.21,316.92
362,9,17,0,1.81,8.83,6.26,314.12
362,9,17,3,1.79,8.92,6.32,310.84
362,9,17,6,1.76,9.02,6.39,307.16
362,9,17,9,1.73,9.1,6.45,302.93
362,9,17,12,1.7,9.02,6.4,297.33
362,9,17,15,1.68,9.03,6.4,291.69
362,9,17,18,1.65,9.11,6.46,286.31
362,9,17,21,1.62,9.17,6.5,280.96
362,9,18,0,1.59,9.21,6.53,275.66
362,9,18,3,1.57,9.29,6.59,270.92
362,9,18,6,1.55,9.41,6.67,266.82
362,9,18,9,1.53,9.51,6.74,263.01
362,9,18,12,1.51,9.58,6.79,259.48
362,9,18,15,1.49,9.64,6.83,256.26
362,9,18,18,1.48,9.68,6.86,253.39
362,9,18,21,1.47,9.72,6.89,250.87
362,9,19,0,1.46,9.75,6.91,248.72
362,9,19,3,1.45,9.76,6.92,246.97
362,9,19,6,1.44,9.76,6.92,245.69
362,9,19,9,1.44,9.75,6.91,244.97
362,9,19,12,1.43,9.72,6.89,244.96
362,9,19,15,1.44,9.67,6.85,245.87
362,9,19,18,1.45,9.6,6.81,247.81
362,9,19,21,1.47,9.52,6.75,250.62
362,9,20,0,1.49,9.43,6.69,254.01
362,9,20,3,1.5,9.34,6.63,257.72
362,9,20,6,1.52,9.25,6.56,261.66
362,9,20,9,1.55,9.14,6.48,266.39
362,9,20,12,1.59,8.99,6.37,273.57
362,9,20,15,1.67,8.84,6.27,283.76
362,9,20,18,1.76,8.75,6.21,293.78
362,9,20,21,1.86,8.69,6.16,301.67
362,9,21,0,1.95,8.65,6.13,307.27
362,9,21,3,1.99,8.64,6.13,310.2
362,9,21,6,2,8.58,6.09,311.48
362,9,21,9,2.01,8.48,6.02,312.63
362,9,21,12,2.01,8.4,5.96,313.78
362,9,21,15,2,8.37,5.94,314.36
362,9,21,18,1.97,8.4,5.96,313.92
362,9,21,21,1.92,8.45,5.99,312.59
362,9,22,0,1.87,8.52,6.04,310.46
362,9,22,3,1.8,8.59,6.09,307.65
362,9,22,6,1.75,8.61,6.1,304.83
362,9,22,9,1.7,8.6,6.1,302.39
362,9,22,12,1.65,8.64,6.13,299.83
362,9,22,15,1.61,8.68,6.15,297.35
362,9,22,18,1.57,8.7,6.17,294.99
362,9,22,21,1.53,8.74,6.2,292.68
362,9,23,0,1.49,8.78,6.22,290.36
362,9,23,3,1.46,8.81,6.24,288
362,9,23,6,1.44,8.79,6.23,285.66
362,9,23,9,1.42,8.68,6.15,283.91
362,9,23,12,1.41,8.56,6.07,282.7
362,9,23,15,1.39,8.52,6.04,280.99
362,9,23,18,1.38,8.51,6.04,278.64
362,9,23,21,1.36,8.53,6.05,275.86
362,9,24,0,1.34,8.57,6.07,272.75
362,9,24,3,1.32,8.5,6.03,270.36
362,9,24,6,1.33,8.25,5.85,270.67
362,9,24,9,1.34,8.05,5.71,272.27
362,9,24,12,1.34,8.08,5.73,271.06
362,9,24,15,1.33,8.17,5.79,268.22
362,9,24,18,1.31,8.24,5.84,265.11
362,9,24,21,1.29,8.28,5.87,262.07
362,9,25,0,1.28,8.32,5.9,259.47
362,9,25,3,1.28,8.24,5.84,258.52
362,9,25,6,1.3,8.07,5.72,260.29
362,9,25,9,1.35,7.84,5.56,265.35
362,9,25,12,1.36,7.9,5.6,264.86
362,9,25,15,1.36,8.1,5.74,260.24
362,9,25,18,1.35,8.32,5.9,255.05
362,9,25,21,1.35,8.55,6.07,251.24
362,9,26,0,1.36,8.7,6.17,249.22
362,9,26,3,1.38,8.66,6.14,249.22
362,9,26,6,1.4,8.73,6.19,248.57
362,9,26,9,1.42,8.89,6.31,246.79
362,9,26,12,1.43,9.04,6.41,244.96
362,9,26,15,1.45,9.12,6.47,243.53
362,9,26,18,1.49,9.14,6.48,242.5
362,9,26,21,1.53,9.12,6.47,241.87
362,9,27,0,1.57,9.11,6.46,241.61
362,9,27,3,1.62,9.1,6.45,241.55
362,9,27,6,1.66,9.14,6.48,241.81
362,9,27,9,1.69,9.24,6.55,242.46
362,9,27,12,1.71,9.36,6.64,243.29
362,9,27,15,1.74,9.44,6.69,244
362,9,27,18,1.77,9.43,6.68,244.28
362,9,27,21,1.82,9.34,6.62,243.91
362,9,28,0,1.89,9.18,6.51,242.7
362,9,28,3,1.97,9.08,6.44,241.11
362,9,28,6,2.05,9.06,6.42,240
362,9,28,9,2.11,8.98,6.37,239.62
362,9,28,12,2.16,9.02,6.39,241.14
362,9,28,15,2.17,9.24,6.55,244.92
362,9,28,18,2.18,9.48,6.72,248.68
362,9,28,21,2.19,9.69,6.87,251.63
362,9,29,0,2.2,9.84,6.98,253.86
362,9,29,3,2.2,9.87,7,255.51
362,9,29,6,2.21,9.86,6.99,256.91
362,9,29,9,2.2,9.87,7,258.32
362,9,29,12,2.17,9.88,7.01,259.62
362,9,29,15,2.14,9.89,7.01,260.66
362,9,29,18,2.1,9.9,7.02,261.4
362,9,29,21,2.06,9.92,7.03,261.82
362,9,30,0,2.02,9.95,7.05,262
362,9,30,3,2,10,7.09,262.15
362,9,30,6,2,10.04,7.12,262.81
362,9,30,9,2.04,9.89,7.01,265.05
362,9,30,12,2.1,9.86,6.99,267.96
362,9,30,15,2.19,9.91,7.03,271.24
362,9,30,18,2.28,9.96,7.06,274.68
362,9,30,21,2.36,10.02,7.1,277.83
362,10,1,0,2.41,10.21,7.24,280.08
362,10,1,3,2.45,10.22,7.25,282.48
362,10,1,6,2.47,10.1,7.16,285.12
362,10,1,9,2.46,9.95,7.06,287.33
362,10,1,12,2.42,9.85,6.98,288.34
362,10,1,15,2.35,9.73,6.9,288.08
362,10,1,18,2.27,9.6,6.81,286.93
362,10,1,21,2.18,9.55,6.77,284.48
362,10,2,0,2.08,9.5,6.74,280.86
362,10,2,3,1.99,9.45,6.7,276.48
362,10,2,6,1.91,9.45,6.7,271.27
362,10,2,9,1.83,9.44,6.69,265.96
362,10,2,12,1.78,9.34,6.63,261.71
362,10,2,15,1.76,9.13,6.47,259.53
362,10,2,18,1.78,8.88,6.3,259.36
362,10,2,21,1.81,8.7,6.17,260.61
362,10,3,0,1.84,8.63,6.12,262.32
362,10,3,3,1.87,8.6,6.1,264.25
362,10,3,6,1.91,8.55,6.06,267.77
362,10,3,9,1.97,8.5,6.03,273.3
362,10,3,12,2.03,8.5,6.03,278.68
362,10,3,15,2.07,8.5,6.03,282.91
362,10,3,18,2.08,8.5,6.03,286.02
362,10,3,21,2.06,8.61,6.11,286.14
362,10,4,0,2.03,8.74,6.2,284.48
362,10,4,3,2.03,8.73,6.19,284.64
362,10,4,6,2.07,8.64,6.12,287.62
362,10,4,9,2.1,8.66,6.14,289.35
362,10,4,12,2.09,8.76,6.21,288.1
362,10,4,15,2.09,8.78,6.22,286.86
362,10,4,18,2.12,8.73,6.19,287.06
362,10,4,21,2.13,8.85,6.28,285.43
362,10,5,0,2.13,9.09,6.45,282.42
362,10,5,3,2.14,9.25,6.56,280.23
362,10,5,6,2.17,9.33,6.61,279.31
362,10,5,9,2.2,9.38,6.65,279.1
362,10,5,12,2.23,9.47,6.72,278.54
362,10,5,15,2.24,9.61,6.82,277.26
362,10,5,18,2.25,9.75,6.91,275.91
362,10,5,21,2.25,9.85,6.99,274.94
362,10,6,0,2.25,9.89,7.01,274.52
362,10,6,3,2.26,9.84,6.97,274.78
362,10,6,6,2.27,9.71,6.88,275.8
362,10,6,9,2.27,9.63,6.83,276.55
362,10,6,12,2.25,9.7,6.88,275.9
362,10,6,15,2.2,9.92,7.03,273.57
362,10,6,18,2.16,10,7.09,270.96
362,10,6,21,2.12,9.88,7.01,268.02
362,10,7,0,2.1,9.64,6.84,264.83
362,10,7,3,2.07,9.61,6.81,263.29
362,10,7,6,2.06,9.34,6.62,261.8
362,10,7,9,2.06,9.23,6.55,262.99
362,10,7,12,2.08,9.09,6.45,266.35
362,10,7,15,2.11,8.96,6.35,270.52
362,10,7,18,2.1,8.94,6.34,273.07
362,10,7,21,2.06,9.03,6.4,273.45
362,10,8,0,2,9.15,6.49,272.68
362,10,8,3,1.94,9.25,6.56,271.58
362,10,8,6,1.89,9.32,6.61,270.39
362,10,8,9,1.84,9.39,6.66,269.19
362,10,8,12,1.79,9.44,6.7,268.04
362,10,8,15,1.75,9.49,6.73,266.91
362,10,8,18,1.71,9.53,6.76,265.71
362,10,8,21,1.7,9.55,6.77,264.17
362,10,9,0,1.71,9.55,6.77,261.91
362,10,9,3,1.77,9.51,6.74,258.92
362,10,9,6,1.86,9.43,6.68,256.14
362,10,9,9,1.99,9.33,6.62,254.73
362,10,9,12,2.15,9.17,6.5,254.41
362,10,9,15,2.33,9.14,6.48,255.91
362,10,9,18,2.46,9.44,6.69,260.66
362,10,9,21,2.55,9.91,7.03,266.36
362,10,10,0,2.63,10.32,7.32,270.83
362,10,10,3,2.68,10.61,7.52,273.78
362,10,10,6,2.72,10.7,7.59,275.11
362,10,10,9,2.76,10.58,7.5,274.39
362,10,10,12,2.84,10.34,7.33,271.37
362,10,10,15,2.96,10.22,7.24,267.75
362,10,10,18,3.13,10.13,7.19,264.74
362,10,10,21,3.3,10.05,7.13,262.46
362,10,11,0,3.45,10.02,7.1,260.92
362,10,11,3,3.53,10.06,7.13,261.1
362,10,11,6,3.54,10.07,7.14,261.74
362,10,11,9,3.46,10.22,7.24,264.29
362,10,11,12,3.35,10.34,7.33,266.76
362,10,11,15,3.24,10.39,7.36,268.39
362,10,11,18,3.13,10.43,7.39,269.28
362,10,11,21,3.02,10.4,7.38,269.51
